MQ2_mean_norm,MQ2_std_norm,MQ2_min_norm,MQ2_max_norm,MQ2_range_norm,MQ2_slope,MQ2_accel_mean,MQ2_accel_std,MQ2_auc_norm,MQ2_relative_change,MQ2_delta_mean,MQ2_delta_std,MQ2_delta_max_abs,MQ3_mean_norm,MQ3_std_norm,MQ3_min_norm,MQ3_max_norm,MQ3_range_norm,MQ3_slope,MQ3_accel_mean,MQ3_accel_std,MQ3_auc_norm,MQ3_relative_change,MQ3_delta_mean,MQ3_delta_std,MQ3_delta_max_abs,MQ9_mean_norm,MQ9_std_norm,MQ9_min_norm,MQ9_max_norm,MQ9_range_norm,MQ9_slope,MQ9_accel_mean,MQ9_accel_std,MQ9_auc_norm,MQ9_relative_change,MQ9_delta_mean,MQ9_delta_std,MQ9_delta_max_abs,MQ135_mean_norm,MQ135_std_norm,MQ135_min_norm,MQ135_max_norm,MQ135_range_norm,MQ135_slope,MQ135_accel_mean,MQ135_accel_std,MQ135_auc_norm,MQ135_relative_change,MQ135_delta_mean,MQ135_delta_std,MQ135_delta_max_abs,TGS2602_mean_norm,TGS2602_std_norm,TGS2602_min_norm,TGS2602_max_norm,TGS2602_range_norm,TGS2602_slope,TGS2602_accel_mean,TGS2602_accel_std,TGS2602_auc_norm,TGS2602_relative_change,TGS2602_delta_mean,TGS2602_delta_std,TGS2602_delta_max_abs,MQ3_MQ135_correlation
-1.1155613290042603,0.04082117066127401,-1.254845534953426,-1.0423781021496137,0.2124674328038123,0.00010232755863479042,0.0012210772000219123,0.09063157105572622,-65.85589039930537,-0.06794310961839074,-0.06333333333333332,0.0835995746932297,0.3,-0.2796991164861138,0.023701622272051484,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,-0.0003022215365993235,0.0,0.0552693463030837,-16.492951331567713,0.0,-0.06666666666666667,0.013608276348795434,0.1,-1.0691440185652004,0.05218001081819258,-1.1659286832353906,-1.011073219763086,0.1548554634723045,0.0001441416511898364,0.00266992178400525,0.11765845779252185,-63.09885402828087,-0.07657967162321207,-0.6241496598639455,0.08952430060035274,0.8163265306122448,-0.5151010990859185,0.05348893890535453,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,0.0005690983315445784,-0.0023621092091211373,0.11303624289234,-30.35100583194823,0.0,-0.009134803601722565,0.01311480571723984,0.026099438862064468,0.763479265870176,0.24006191718759373,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0038516949889157875,1.914177628664063e-18,0.5770132895564143,45.05700447844284,0.0,-1.1933333333333331,0.6043913375362762,2.0,-0.16743878157586184
-1.100216458857318,0.041882512848378066,-1.1840230573521555,-1.0423781021496137,0.14164495520254183,-0.00021842998093195526,0.0012210772000219123,0.09618647630412945,-64.93519819048883,0.06362053278537368,-0.04666666666666667,0.08844332774281066,0.3,-0.27814969296728054,0.023033836549687693,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,0.00012657141276381842,0.0,0.06283915471183601,-16.423227273220217,0.16084167184202397,-0.06833333333333333,0.010408329997330662,0.08333333333333333,-1.0807581783256233,0.05776890623226099,-1.1659286832353906,-0.9336454880269338,0.23228319520845675,-2.5816415138476145e-05,0.0,0.14160657047574238,-63.795703613906234,0.0711323775115957,-0.6717687074829931,0.0899111556999068,0.8163265306122448,-0.5173844713214023,0.053683533232117484,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,-0.00022269065147396554,0.0,0.12846921121802074,-30.522258749609513,0.12341193687438336,-0.010222280220975249,0.012850642695830571,0.026099438862064468,0.7927987461263268,0.2324204595325492,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0006158801632022078,-0.012132198726682981,0.47548314141467457,46.99209017534879,0.8797631960338853,-0.9533333333333334,0.5518051185780075,2.0,0.09870941602961597
-1.1191024528843236,0.04148139414569706,-1.1840230573521555,-1.0423781021496137,0.14164495520254183,0.00039159969554467667,0.0,0.09205982750093279,-65.9975353545079,0.05981506639286698,-0.06000000000000001,0.07348469228349536,0.2,-0.2804738282455304,0.023228437331219796,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,4.5204075987077913e-05,-0.0008014259580172132,0.05948394881063804,-16.53943403713271,0.0,-0.06944444444444443,0.010613873985857109,0.08333333333333333,-1.0833391027168282,0.054505799123123685,-1.1659286832353906,-0.9336454880269338,0.23228319520845675,-6.454103784619546e-05,0.0,0.13939957976606657,-63.873131345642385,0.06640857750640189,-0.6649659863945577,0.0822503557098214,0.8163265306122448,-0.510534354614951,0.05280221153038815,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,0.0008469858111616636,0.0011810546045605687,0.12430284106515976,-30.179752914286947,0.14078669567360766,-0.008047326982469879,0.013496982456044375,0.026099438862064468,0.7576153698189458,0.2762262287334133,0.3999177106939029,1.4554189999153342,1.0555012892214313,-0.0016912264799045838,-0.006066099363341283,0.5825034887979432,44.881087596905935,0.8797631960338853,-1.1533333333333333,0.6070328565151056,2.4,0.3829210868697645
-1.1191024528843236,0.041481394145697056,-1.1840230573521555,-1.0423781021496137,0.14164495520254183,0.0006277402154711148,-0.0012210772000219123,0.08967230479213309,-66.03294659330855,0.0,-0.06666666666666667,0.0767390962214756,0.2,-0.2889956575991135,0.026836802570613997,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,8.265888180494221e-05,0.0008014259580172128,0.06823425511622773,-17.073985151130195,0.16084167184202397,-0.06749999999999999,0.01564212025033454,0.1,-1.0833391027168284,0.05070711878290142,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.00031840245337456144,0.0,0.12860046272030834,-63.95055907737854,-0.07657967162321207,-0.6683673469387756,0.09016813701912625,0.8163265306122448,-0.5116760407326929,0.04141662110724395,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,-0.0005481616036282226,-0.0023621092091211373,0.08901109526602365,-30.179752914286944,-0.14078669567360766,-0.008482317630170955,0.011130576868871186,0.026099438862064468,0.7576153698189461,0.235944407224465,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.003431332337841251,-4.2877578882075013e-16,0.49756807943973913,44.70517071536905,1.7595263920677084,-1.573333333333333,0.38551552786135884,2.4,5.700113340413946e-16
-1.117922078257636,0.04454252782772606,-1.254845534953426,-1.0423781021496137,0.2124674328038123,-0.0006257723778050605,0.0012210772000219047,0.0877223084291636,-65.92671287690663,-0.06362053278537368,-0.075,0.08874119674649424,0.3,-0.2944186399150299,0.029510315621302668,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,-4.5204075987077805e-05,-0.0008014259580172132,0.07598346515148068,-17.376122737302683,0.0,-0.060000000000000005,0.012981468272831023,0.08333333333333333,-1.0988246490640587,0.05736391141022321,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.00014199028326163072,0.001334960892002629,0.1405010665434446,-64.84097799234428,-0.1531593432464237,-0.6921768707482994,0.09874202970744751,0.8163265306122448,-0.5185261574391441,0.052268779527244916,-0.6235612802713969,-0.41805777907785846,0.20550350119353844,0.0005976484150668821,-0.0035431638136817,0.1013025447615336,-30.522258749609506,-0.12341193687438246,-0.010874766192526862,0.012418202117204053,0.026099438862064468,0.7752070579726374,0.21175079947220926,0.3999177106939029,1.1035852368415155,0.7036675261476126,-0.0018378646140003961,0.012132198726682971,0.48876351046970246,45.58475512305362,-0.3188094879479004,-1.5199999999999996,0.3709447398198281,2.4,-0.009174673909034288
-1.156874440938335,0.04853909437272648,-1.254845534953426,-1.0423781021496137,0.2124674328038123,-0.00022236565626406233,-0.0012210772000219123,0.12579465960465439,-68.26385463774858,0.05981506639286698,-0.13999999999999999,0.0916515138991168,0.3,-0.2982921987121131,0.022130194330497843,-0.3819610687291104,-0.24251295203411508,0.13944811669499532,0.00011623905253820127,0.0008014259580172176,0.05355180784073237,-17.608536265127672,0.0,-0.06444444444444444,0.012347839317162702,0.1,-1.1065674222376742,0.05358138274954787,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.0005421447179080399,0.0,0.13410876528182872,-65.26683051689314,0.06640857750640189,-0.6972789115646258,0.08366240732142069,0.8163265306122448,-0.5151010990859184,0.053488938905354354,-0.6235612802713969,-0.41805777907785846,0.20550350119353844,-0.0004739313864702325,0.0011810546045605687,0.13962942825864486,-30.419506999012736,0.0,-0.012397233459480624,0.01657965013432418,0.052198877724128935,0.7693431619214072,0.2171225797318078,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0014566054653513895,-0.018198298090024684,0.36623368443689375,45.76067200459053,0.0,-1.2133333333333336,0.588633068123843,2.4,-0.044832082079081244
-1.1497921931782076,0.04383308104176534,-1.254845534953426,-1.0423781021496137,0.2124674328038123,0.00027352943558145817,0.0,0.08723654459583861,-67.83891977214094,-0.06362053278537368,-0.13,0.08225975119502045,0.3,-0.30294046926861296,0.028527912447319916,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,1.5498540338426505e-05,4.785444071660157e-19,0.08051040771184205,-17.864191145735166,-0.16084167184202486,-0.06472222222222222,0.01397473469789474,0.1,-1.0794677161300208,0.040211928461704294,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.000492663255559291,-0.001334960892002629,0.09481982040757721,-63.718275882170076,-0.07657967162321207,-0.6700680272108845,0.07984145982520748,0.8163265306122448,-0.5173844713214023,0.04582415766183964,-0.6235612802713969,-0.41805777907785846,0.20550350119353844,0.00034069766336615296,0.0011810546045605676,0.11692440585149615,-30.52225874960951,0.12341193687438336,-0.013702205402583847,0.015148358040250423,0.052198877724128935,0.8455738105873977,0.22127953883058132,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0009384840582129522,5.742532885992189e-18,0.4889140613774638,49.80676027993923,-0.3188094879479004,-1.4066666666666663,0.6087875016967925,2.4,0.28010620279991477
-1.1202828275110113,0.04607998710087274,-1.254845534953426,-1.0423781021496137,0.2124674328038123,-0.0002912399745759408,0.0,0.11236564442303644,-66.06835783210917,-0.06362053278537368,-0.08333333333333333,0.08595864638818419,0.2,-0.30758873982511287,0.027103842009176454,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,0.0003073877167121338,-0.0008014259580172176,0.0682342551162278,-18.14308737912516,0.13855608025063496,-0.05805555555555554,0.014748404391620314,0.08333333333333333,-1.0833391027168282,0.039648912826150504,-1.1659286832353906,-1.011073219763086,0.1548554634723045,0.00030979698166173534,-0.00266992178400525,0.09202519769744848,-63.87313134564238,0.06640857750640189,-0.6768707482993199,0.06708531606570074,0.8163265306122448,-0.510534354614951,0.04478844971232133,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,0.0006680719544218963,0.0,0.10096462730181195,-30.111251747222436,0.12341193687438336,-0.011309756840227938,0.012933201746329554,0.0391491582930967,0.6872486172041861,0.19790106212115666,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0025906070356921896,-0.006066099363341704,0.49105439659707595,40.65908244002035,0.8797631960338853,-1.5200000000000002,0.6188160739131888,2.4,0.20109397703762844
-1.1415295707913926,0.045163792529601524,-1.254845534953426,-1.0423781021496137,0.2124674328038123,-0.00014561998728797074,0.0,0.10271574827188319,-67.34316242893205,-0.06362053278537368,-0.10333333333333332,0.08938058451861282,0.3,-0.3060393163062795,0.02395350630973637,-0.33547836316411206,-0.24251295203411508,0.09296541112999698,-0.00011882214259460608,0.0,0.053904460422265384,-18.02688061521266,0.0,-0.05388888888888889,0.014709113660970807,0.08333333333333333,-1.084629564912431,0.03292575790410662,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.00035067297229766193,0.001334960892002629,0.07400308474719967,-64.0279868091147,-0.07657967162321207,-0.7193877551020408,0.07996814928917516,0.9183673469387754,-0.510534354614951,0.03920158464543372,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,-0.00017701051783828022,0.0011810546045605706,0.09728478044998097,-30.179752914286944,-0.16385534879954156,-0.008917308277872026,0.011790974960572277,0.026099438862064468,0.7634792658701772,0.21272288170273443,0.3999177106939029,1.1035852368415155,0.7036675261476126,0.0027567969210006075,0.006066099363341272,0.40004074155305575,44.88108759690601,-0.3188094879479004,-1.2266666666666666,0.5926962872238098,2.4,0.01695456518622964
-1.1379884469113293,0.038412081831487054,-1.1840230573521555,-1.0423781021496137,0.14164495520254183,-0.0006670969687921877,0.0024421544000438247,0.09750284238504814,-67.16610623492888,0.0,-0.11333333333333333,0.08459051693633014,0.3,-0.30294046926861296,0.02723637992429499,-0.3819610687291104,-0.24251295203411508,0.13944811669499532,9.557433208696546e-05,0.0008014259580172132,0.06429913930625514,-17.910673851300167,0.16084167184202397,-0.05805555555555555,0.014106626583994022,0.1,-1.0885009514992385,0.03160973911577875,-1.1659286832353906,-1.011073219763086,0.1548554634723045,-0.00017210943425652076,0.0,0.08506121071144218,-64.22155613845507,0.0,-0.7465986394557823,0.08011269192730529,0.9183673469387754,-0.5048259240262416,0.041227359091308174,-0.5550601132068844,-0.41805777907785846,0.13700233412902596,-9.136026727137042e-05,-0.0011810546045605687,0.09216010569573586,-29.734495328367615,0.0,-0.012832224107181699,0.01553075004170882,0.0391491582930967,0.8279821224337073,0.22336749266928932,0.3999177106939029,1.1035852368415155,0.7036675261476126,-0.0040765401278625955,-0.00606609936334128,0.49967134666903384,48.927175872254715,0.0,-1.0466666666666666,0.6453595036015887,2.4,0.19849634289235765
